,VOT,numWords,SCRIND,SCROUTD,TGTIND,TGTOUTD
78982,-1,61,0,65,60,36
78983,-1,5,60,99,27,0
78984,1,5,103,32,113,75
78985,1,47,177,130,92,2
78986,1,4,0,67,169,48
78987,-1,52,0,1,318,100
78988,1,4,0,3,221,210
78989,1,0,18,860,12,3
78990,1,10,0,136,84,47
78991,1,224,169,79,180,222
78992,1,11,264,241,61,101
78993,1,34,61,212,69,19
78994,1,13,0,38,126,2
78995,1,23,107,8,135,45
78996,1,17,61,83,284,21
78997,1,5,60,29,78,152
78998,1,4,0,51,101,24
78999,1,10,83,53,237,0
79000,1,3,0,34,83,50
79001,1,26,82,318,485,18
79002,1,7,117,94,219,6
79003,1,48,0,104,38,0
79004,1,25,22,150,87,32
79005,1,2,164,660,82,22
79006,1,41,86,39,115,177
79007,1,9,0,52,47,0
79008,1,0,8,125,29,29
79009,1,2,19,197,165,58
79010,-1,12,71,61,68,2
79011,1,20,80,66,64,9
79012,1,22,85,40,135,29
79013,1,2,11,128,80,25
79014,1,3,0,64,56,18
79015,1,11,0,1,53,1
79016,1,15,0,9,151,54
79017,1,22,140,19,180,222
79018,1,22,60,61,61,114
79019,0,72,0,214,204,54
79020,1,20,0,2,38,38
79021,1,2,0,227,17,0
79022,1,3,3,132,60,61
79023,0,96,0,152,40,0
79024,1,1,0,22,55,53
79025,1,16,117,348,48,83
79026,-1,43,109,68,141,88
79027,-1,66,48,94,56,0
79028,1,9,0,42,126,66
79029,1,51,0,117,135,15
79030,1,70,90,62,264,241
79031,1,57,0,94,68,2
79032,1,3,0,4,67,0
79033,1,15,38,86,119,7
79034,1,15,0,34,25,83
79035,-1,60,139,152,185,76
79036,1,7,156,371,90,13
79037,0,30,17,66,31,44
79038,1,7,72,32,234,42
79039,1,82,40,49,110,23
79040,1,9,117,348,148,27
79041,1,29,0,14,190,61
79042,1,28,18,43,17,26
79043,-1,50,49,439,40,32
79044,1,1,0,177,55,0
79045,1,8,0,27,76,1
79046,1,9,58,74,74,2
79047,1,18,0,65,104,13
79048,1,3,211,497,107,63
79049,1,2,64,145,94,36
79050,1,48,92,196,100,8
79051,1,11,0,2,60,36
79052,0,35,211,497,77,0
79053,-1,5,35,304,55,9
79054,0,60,61,145,178,249
79055,-1,16,152,239,141,100
79056,-1,42,136,190,50,16
79057,1,11,128,220,110,0
79058,1,7,156,160,94,40
79059,-1,18,53,328,46,15
79060,1,11,83,50,81,0
79061,-1,40,0,127,139,65
79062,1,56,55,420,148,72
79063,1,16,0,64,71,18
79064,1,36,0,10,107,12
79065,1,30,142,147,35,111
79066,1,1,0,21,80,50
79067,1,27,444,195,92,0
79068,1,3,107,173,113,117
79069,1,43,135,127,107,25
79070,-1,20,115,174,17,0
79071,1,10,3,102,39,4
79072,1,4,0,48,125,27
79073,1,21,17,6,42,4
79074,1,2,0,14,5,0
79075,1,71,122,186,154,38
79076,-1,10,0,51,143,11
79077,1,6,0,11,74,372
79078,-1,9,0,56,26,0
79079,1,5,164,660,45,10
79080,1,9,194,124,113,0
79081,-1,40,38,115,229,99
79082,-1,21,0,31,253,14
79083,1,2,17,66,286,33
79084,1,31,0,159,150,15
79085,1,3,155,183,152,4
79086,0,36,49,386,27,3
79087,1,9,0,214,55,3
79088,1,36,0,23,167,14
79089,0,50,115,174,87,13
79090,1,8,38,38,156,371
79091,0,56,229,99,71,54
79092,1,8,284,21,264,241
79093,-1,37,12,166,6,0
79094,-1,28,0,123,19,0
79095,1,28,178,249,145,253
79096,1,87,0,40,172,31
79097,1,1,0,7,40,89
79098,1,2,0,3,152,63
79099,-1,7,65,59,84,0
79100,0,20,0,75,304,60
79101,-1,44,80,431,11,1
79102,-1,19,81,162,193,159
79103,1,7,94,207,108,152
79104,1,4,38,156,30,28
79105,1,9,0,2,76,9
79106,1,0,24,135,35,27
79107,-1,126,43,70,106,5
79108,1,16,0,64,68,89
79109,1,18,40,397,35,254
79110,-1,35,0,50,32,0
79111,1,66,0,36,136,18
79112,-1,13,31,57,26,15
79113,1,51,0,145,114,84
79114,1,80,0,92,84,190
79115,-1,7,28,131,7,0
79116,1,9,94,207,90,13
79117,1,3,0,115,30,11
79118,1,11,57,302,40,45
79119,1,38,177,130,80,197
79120,1,73,39,4,102,49
79121,1,10,0,18,95,62
79122,-1,9,216,259,106,28
79123,-1,5,0,8,130,24
79124,1,135,0,16,90,90
79125,1,2,78,605,34,0
79126,1,17,40,397,104,14
79127,1,2,0,80,59,19
79128,-1,10,50,42,193,159
79129,1,49,0,6,179,20
79130,1,5,76,119,154,20
79131,1,0,0,926,49,22
79132,1,4,48,67,120,58
79133,1,2,0,68,35,12
79134,-1,57,149,590,82,22
79135,1,1,66,128,61,52
79136,-1,7,0,168,68,2
79137,1,5,53,328,73,13
79138,1,17,0,34,221,60
79139,1,6,72,79,79,3
79140,1,27,77,59,58,0
79141,1,8,90,13,86,103
79142,1,4,0,1,518,6
79143,-1,98,130,75,6,0
79144,1,7,64,583,145,253
79145,-1,93,30,110,246,33
79146,1,10,304,60,458,0
79147,1,20,64,145,93,0
79148,1,66,0,18,113,18
79149,1,4,18,42,57,13
79150,1,17,49,439,444,195
79151,1,9,93,58,48,51
79152,1,4,0,38,221,60
79153,1,6,67,132,49,175
79154,1,5,94,36,56,0
79155,-1,10,70,65,41,93
79156,1,9,0,47,75,0
79157,1,15,0,6,112,34
79158,1,18,0,15,70,51
79159,-1,17,79,126,46,12
79160,1,2,0,26,49,3
79161,1,14,53,320,112,65
79162,1,37,83,30,122,74
79163,1,29,59,6,216,47
79164,1,9,0,17,47,6
79165,-1,28,0,98,85,1
79166,1,4,51,51,73,5
79167,0,30,100,142,56,0
79168,-1,57,0,158,169,79
79169,1,15,0,1,139,10
79170,0,1,116,11,23,6
79171,1,5,142,147,53,31
79172,1,20,22,150,118,185
79173,1,11,37,21,18,54
79174,1,17,31,43,40,89
79175,1,1,28,101,41,8
79176,1,133,0,1,111,49
79177,1,2,0,135,227,472
79178,1,52,0,213,120,83
79179,1,100,79,186,356,404
79180,1,5,51,190,210,190
79181,-1,12,49,106,37,20
79182,1,6,0,3,105,28
79183,1,53,27,62,35,27
79184,1,3,0,227,159,35
79185,-1,226,102,49,23,0
79186,1,8,65,397,101,1
79187,-1,166,0,75,375,8
79188,1,5,0,12,138,21
79189,1,4,74,372,68,11
79190,1,5,22,312,31,15
79191,1,20,164,660,485,18
79192,1,82,0,5,77,21
79193,1,18,37,35,177,130
79194,0,59,113,293,147,596
79195,-1,4,0,69,28,1
79196,0,19,57,84,128,71
79197,0,20,110,181,76,10
79198,-1,30,94,43,12,0
79199,-1,121,152,25,176,45
79200,-1,44,83,77,86,0
79201,1,3,128,220,67,132
79202,0,29,152,190,84,55
79203,1,7,0,69,102,175
79204,1,23,88,48,70,7
79205,1,3,224,207,44,496
79206,1,12,0,62,135,127
79207,1,9,0,1,65,0
79208,1,28,0,115,41,1
79209,1,28,83,119,354,108
79210,1,6,0,21,67,6
79211,1,13,0,43,127,53
79212,1,2,0,12,17,0
79213,1,10,76,74,126,42
79214,1,2,34,41,30,7
79215,1,1,0,86,67,29
79216,1,23,0,2,39,5
79217,-1,28,0,1,129,167
79218,1,17,64,32,70,71
79219,1,6,46,27,92,2
79220,1,15,0,34,183,44
79221,1,21,107,257,164,660
79222,1,8,71,57,126,19
79223,1,32,0,4,86,129
79224,-1,61,37,29,356,404
79225,1,2,180,300,164,48
79226,1,33,0,96,38,0
79227,1,13,0,50,109,10
79228,0,28,39,123,84,29
79229,1,11,106,126,114,21
79230,-1,39,24,135,60,5
79231,-1,105,277,265,64,9
79232,-1,5,0,60,94,0
79233,1,4,80,431,61,52
79234,1,82,0,7,85,150
79235,-1,56,0,12,36,1
79236,1,284,117,115,518,6
79237,0,104,154,216,109,32
79238,1,21,177,130,67,14
79239,1,38,78,605,73,13
79240,-1,31,128,156,72,16
79241,-1,1,0,177,30,0
79242,1,26,48,42,210,94
79243,1,1,0,1,23,22
79244,1,33,22,47,93,35
79245,1,1,0,33,106,23
79246,1,40,0,8,130,24
79247,1,77,10,1,534,40
79248,1,7,52,168,40,3
79249,1,5,193,55,375,8
79250,1,7,32,39,48,51
79251,1,15,28,218,69,6
79252,1,48,0,28,116,8
79253,1,42,44,496,126,66
79254,1,2,74,201,52,11
79255,1,11,0,96,74,26
79256,1,24,9,91,42,2
79257,0,40,160,236,71,6
79258,-1,32,194,124,190,61
79259,1,8,0,152,116,3
79260,1,2,79,200,68,28
79261,1,31,0,20,116,7
79262,-1,188,0,40,159,35
79263,1,5,24,135,19,0
79264,1,149,141,55,116,3
79265,1,7,155,183,138,21
79266,1,2,56,34,49,9
79267,1,18,94,36,80,25
79268,-1,24,0,72,51,19
79269,1,7,91,248,23,6
79270,1,45,77,5,67,14
79271,-1,0,0,926,71,0
79272,1,64,44,496,30,0
79273,-1,45,149,590,133,28
79274,1,27,0,47,38,0
79275,1,45,41,51,128,71
79276,1,19,0,75,102,175
79277,-1,27,0,1,30,7
79278,1,15,0,64,29,21
79279,1,34,23,9,140,114
79280,1,19,4,65,116,59
79281,-1,58,122,74,131,22
79282,1,39,0,32,129,2
79283,1,0,0,313,100,22
79284,1,1,0,84,76,110
79285,1,7,0,14,148,5
79286,1,6,0,111,86,39
79287,-1,39,0,118,19,0
79288,1,31,0,282,81,0
79289,0,87,0,37,318,1101
79290,1,65,0,162,109,69
79291,1,2,31,44,130,185
79292,-1,5,32,81,13,0
79293,1,10,0,17,69,41
79294,1,2,9,2,190,61
79295,-1,43,122,186,518,6
79296,1,36,0,45,113,4
79297,1,30,119,38,379,31
79298,1,5,85,334,50,7
79299,1,1,0,1,118,42
79300,1,32,227,472,229,99
79301,1,6,39,253,13,0
79302,-1,140,96,145,55,3
79303,1,1,96,268,32,15
79304,1,102,91,257,156,0
79305,-1,8,0,10,199,455
79306,1,9,351,522,59,12
79307,1,66,139,152,67,8
79308,1,13,17,4,154,216
79309,1,27,147,596,12,0
79310,-1,21,108,116,70,5
79311,1,15,45,148,94,40
79312,1,17,22,150,80,1
79313,1,22,76,119,125,92
79314,1,7,149,590,139,152
79315,1,5,95,156,485,18
79316,1,2,0,50,166,44
79317,-1,118,85,40,518,6
79318,1,45,34,89,69,232
79319,1,12,0,55,154,216
79320,1,11,0,42,58,0
79321,1,38,38,267,84,190
79322,-1,13,21,100,27,29
79323,1,13,92,147,214,162
79324,1,2,120,41,47,20
79325,1,0,212,48,27,1
79326,-1,35,180,300,77,0
79327,0,8,0,127,118,42
79328,1,3,135,147,224,207
79329,1,1,0,1,145,253
79330,1,35,0,177,91,41
79331,-1,43,0,108,246,33
79332,1,2,28,126,79,48
79333,1,28,120,83,150,2
79334,-1,13,0,9,57,0
79335,1,30,0,220,120,18
79336,1,3,0,91,339,175
79337,1,16,135,127,52,5
79338,0,74,83,99,46,3
79339,1,93,33,13,30,72
79340,-1,45,0,50,65,6
79341,1,4,0,2,104,4
79342,1,48,93,123,67,6
79343,1,90,68,84,137,5
79344,1,22,0,13,104,4
79345,1,70,227,472,289,122
79346,0,0,0,926,99,21
79347,-1,14,64,145,7,0
79348,1,7,76,255,180,222
79349,1,2,0,3,57,172
79350,1,22,0,17,195,81
79351,-1,21,0,2,83,77
79352,-1,51,111,45,52,5
79353,1,3,46,347,107,173
79354,1,5,0,144,89,1
79355,0,171,70,71,61,212
79356,1,19,0,30,67,77
79357,1,41,0,118,204,54
79358,1,2,34,36,57,55
79359,1,15,35,254,119,7
79360,1,8,19,135,277,265
79361,1,1,104,23,129,14
79362,-1,33,52,70,15,0
79363,1,15,185,250,38,0
79364,1,100,57,23,110,39
79365,1,10,38,267,229,99
79366,1,1,46,30,50,0
79367,-1,14,22,15,356,144
79368,-1,67,0,10,88,28
79369,0,22,110,181,21,71
79370,0,30,0,134,195,32
79371,1,56,0,5,74,50
79372,1,2,65,67,43,70
79373,1,1,18,18,181,129
79374,-1,30,94,40,86,61
79375,1,7,156,371,151,81
79376,-1,10,104,103,180,32
79377,1,14,264,241,57,55
79378,1,5,80,188,91,39
79379,1,29,44,496,375,8
79380,1,8,0,22,60,1
79381,-1,35,0,4,204,54
79382,1,55,13,61,190,270
79383,1,5,39,36,37,21
79384,1,23,0,1,22,3
79385,1,34,0,12,204,54
79386,1,7,0,1,354,108
79387,1,18,0,6,82,64
79388,1,25,31,5,52,0
79389,1,2,49,22,50,66
79390,1,14,0,278,103,11
79391,1,8,164,660,70,133
79392,1,12,0,428,57,48
79393,1,84,0,13,78,4
79394,-1,22,0,59,91,2
79395,1,9,71,81,57,8
79396,1,15,50,42,226,54
79397,0,0,0,26,36,0
79398,1,14,88,48,324,102
79399,1,30,54,289,60,99
79400,1,2,28,126,71,96
79401,-1,39,181,153,179,20
79402,1,25,78,298,65,59
79403,1,11,0,27,93,37
79404,-1,147,104,47,102,231
79405,1,19,199,455,224,207
79406,1,7,190,270,88,0
79407,-1,237,178,41,253,14
79408,1,11,50,11,140,114
79409,1,0,18,860,16,0
79410,-1,6,61,145,72,56
79411,1,11,55,107,161,151
79412,-1,63,215,93,55,0
79413,1,6,72,205,84,55
79414,1,10,0,87,164,98
79415,1,13,66,128,48,118
79416,1,0,0,117,92,0
79417,1,2,0,20,101,48
79418,-1,237,0,127,56,0
79419,-1,140,76,230,64,0
79420,1,11,150,124,34,0
79421,1,10,0,191,43,1
79422,-1,40,53,96,98,35
79423,-1,78,32,97,191,68
79424,1,90,122,186,109,11
79425,1,4,80,431,54,20
79426,0,20,0,22,37,62
79427,-1,11,222,107,16,0
79428,1,8,0,282,138,30
79429,1,79,82,19,351,522
79430,-1,31,0,42,188,26
79431,1,17,100,142,101,0
79432,-1,37,61,114,46,0
79433,1,11,68,13,151,81
79434,1,7,67,730,128,71
79435,1,3,47,374,35,12
79436,1,49,8,184,166,79
79437,1,29,31,57,215,93
79438,1,10,22,72,92,27
79439,1,3,221,210,86,81
79440,1,6,64,583,207,15
79441,1,6,0,56,276,32
79442,1,20,60,296,17,6
79443,-1,48,55,420,61,1
79444,-1,12,0,13,8,0
79445,1,27,0,13,142,147
79446,-1,7,0,6,59,28
79447,1,16,0,62,126,27
79448,1,9,0,213,86,39
79449,1,3,60,99,93,2
79450,1,15,57,62,92,0
79451,1,35,8,184,163,114
79452,-1,0,0,926,112,34
79453,-1,31,42,27,21,0
79454,1,3,59,266,80,1
79455,1,40,161,263,86,108
79456,1,4,0,256,186,63
79457,1,1,16,31,28,54
79458,-1,18,199,455,191,38
79459,-1,13,216,259,65,71
79460,1,11,91,257,44,28
79461,1,2,0,39,145,24
79462,1,56,73,81,89,18
79463,-1,20,41,51,68,26
79464,1,12,0,110,87,32
79465,1,54,0,16,216,47
79466,0,146,0,19,122,74
79467,1,10,214,162,70,46
79468,1,5,0,8,485,18
79469,1,8,0,25,77,4
79470,1,9,154,318,112,123
79471,-1,5,0,2,112,8
79472,-1,11,74,248,35,0
79473,1,8,162,56,88,96
79474,1,12,0,15,167,14
79475,1,15,110,181,88,13
79476,1,53,0,2,119,8
79477,-1,8,0,19,51,0
79478,1,8,128,220,54,28
79479,0,15,128,23,117,9
79480,1,5,0,125,88,13
79481,1,15,22,24,118,42
79482,1,40,71,96,115,206
79483,1,8,35,254,192,237
79484,1,2,20,314,13,76
79485,1,12,163,114,99,20
79486,1,7,199,455,98,57
79487,-1,37,47,29,96,165
79488,0,34,90,13,25,0
79489,1,18,31,57,354,108
79490,0,15,0,134,46,3
79491,1,0,0,926,48,1
79492,-1,6,152,239,93,157
79493,1,24,51,32,63,0
79494,0,0,18,860,21,0
79495,0,5,72,561,130,75
79496,1,43,0,127,74,2
79497,1,18,0,428,56,7
79498,-1,8,0,1,304,60
79499,1,20,64,13,128,173
79500,1,15,0,39,117,94
79501,1,17,38,110,49,10
79502,1,27,117,62,106,19
79503,1,21,0,21,164,37
79504,1,13,45,240,119,43
79505,1,36,185,110,85,5
79506,-1,29,85,150,50,0
79507,1,29,166,44,106,19
79508,-1,40,65,10,7,6
79509,1,2,0,31,222,107
79510,1,32,8,184,78,0
79511,1,7,119,281,23,3
79512,1,66,76,230,65,54
79513,-1,151,176,45,30,0
79514,1,7,0,124,65,0
79515,1,16,44,16,72,34
79516,1,108,0,33,61,15
79517,1,29,141,55,253,14
79518,1,3,100,15,156,37
79519,1,31,0,176,59,0
79520,1,22,135,147,458,0
79521,-1,30,0,38,96,4
79522,1,5,0,109,102,96
79523,0,0,0,926,93,2
79524,-1,27,128,220,28,4
79525,1,20,117,127,114,21
79526,1,2,67,730,128,37
79527,1,5,64,86,67,22
79528,1,3,0,18,156,37
79529,1,59,102,231,141,41
79530,1,145,63,182,99,5
79531,0,20,0,43,237,75
79532,1,2,22,83,28,22
79533,1,80,180,300,304,60
79534,1,42,29,281,72,0
79535,1,0,54,28,67,2
79536,-1,5,72,561,71,12
79537,1,17,0,244,90,17
79538,1,2,0,64,125,92
79539,-1,18,50,42,85,15
79540,-1,65,41,56,518,6
79541,1,24,164,660,74,0
79542,1,54,0,150,154,6
79543,-1,42,0,1,88,28
79544,1,53,91,130,136,34
79545,1,29,65,71,356,144
79546,-1,15,0,25,53,51
79547,1,5,227,472,172,3
79548,1,22,223,105,104,2
79549,1,18,80,84,66,90
79550,1,14,318,1101,81,54
79551,1,3,46,347,37,35
79552,1,3,66,128,30,34
79553,1,7,318,1101,85,1
79554,0,40,86,81,90,1
79555,0,23,0,59,52,19
79556,1,22,0,12,48,4
79557,1,11,0,3,189,82
79558,-1,21,48,119,19,0
79559,1,0,20,314,324,102
79560,-1,32,20,314,148,148
79561,1,3,32,99,65,51
79562,1,16,83,82,95,21
79563,1,5,96,153,57,302
79564,1,9,0,1,104,47
79565,1,4,97,260,98,35
79566,-1,66,0,230,11,89
79567,1,21,0,2,76,1
79568,1,11,65,54,85,4
79569,1,3,23,22,48,6
79570,1,16,0,118,165,30
79571,1,2,46,31,165,58
79572,1,4,64,583,126,27
79573,1,1,81,173,70,38
79574,1,31,0,55,154,20
79575,1,11,0,108,180,32
79576,1,24,88,29,70,71
79577,1,8,47,374,34,41
79578,0,18,168,92,10,0
79579,1,0,0,1,130,185
79580,1,16,0,150,56,9
79581,1,40,0,18,81,54
79582,1,8,22,150,40,13
79583,-1,7,216,259,50,13
79584,1,4,132,142,150,48
79585,1,12,93,123,102,175
79586,0,60,0,91,164,37
79587,1,1,165,274,160,18
79588,1,4,91,248,115,5
79589,-1,58,30,110,148,27
79590,1,4,14,103,91,2
79591,1,11,23,15,93,123
79592,-1,54,128,238,178,228
79593,-1,16,72,40,23,0
79594,-1,18,88,29,181,129
79595,-1,7,152,239,38,1
79596,-1,14,0,59,42,7
79597,-1,78,0,114,106,41
79598,1,12,80,66,94,207
79599,1,42,0,7,66,1
79600,-1,8,61,145,62,72
79601,-1,48,72,251,78,9
79602,-1,18,0,108,39,2
79603,1,1,125,92,61,58
79604,-1,20,0,72,124,10
79605,1,36,82,318,277,265
79606,1,15,66,128,66,18
79607,-1,179,125,51,107,12
79608,1,7,0,244,122,33
79609,1,10,0,45,99,61
79610,1,20,0,35,289,122
79611,1,4,0,127,232,33
79612,1,2,164,660,41,3
79613,1,1,286,33,76,255
79614,1,3,97,260,123,31
79615,1,43,0,16,221,60
79616,1,1,45,240,94,36
79617,1,16,168,311,48,3
79618,1,0,187,328,88,29
79619,-1,27,0,64,47,2
79620,1,11,0,7,250,48
79621,1,8,192,237,54,89
79622,1,66,0,12,35,1
79623,-1,38,0,53,8,0
79624,1,8,0,7,71,0
79625,-1,30,0,18,39,32
79626,1,6,0,5,93,120
79627,1,20,33,22,129,2
79628,1,11,72,561,66,1
79629,1,9,0,134,109,10
79630,1,47,0,40,127,53
79631,0,21,0,216,43,1
79632,1,1,0,30,91,41
79633,1,41,0,45,74,41
79634,1,33,181,153,202,210
79635,0,125,110,4,259,21
79636,1,10,0,156,84,201
79637,-1,57,74,209,229,99
79638,1,21,107,173,67,0
79639,1,69,0,1,104,47
79640,-1,45,149,590,458,0
79641,0,6,122,249,57,1
79642,1,41,0,206,108,14
79643,1,28,0,313,34,1
79644,1,1,32,41,32,7
79645,-1,12,0,140,194,124
79646,-1,53,138,248,113,4
79647,1,4,0,123,102,109
79648,1,35,68,50,118,6
79649,1,13,128,46,190,61
79650,0,44,82,318,72,54
79651,-1,14,168,311,9,0
79652,1,2,46,347,51,3
79653,1,24,0,9,95,0
79654,1,71,0,4,94,207
79655,-1,6,0,11,6,0
79656,1,22,0,8,48,119
79657,1,8,0,9,59,28
79658,1,9,76,64,139,10
79659,1,39,15,37,74,1
79660,1,2,67,730,113,0
79661,1,41,53,320,36,6
79662,-1,6,73,36,37,8
79663,1,27,74,53,192,237
79664,1,4,52,165,74,18
79665,0,401,92,196,72,47
79666,1,39,0,110,274,29
79667,1,20,0,3,132,50
79668,1,1,28,219,68,2
79669,1,4,39,253,81,93
79670,-1,37,20,62,33,0
79671,0,5,120,134,45,13
79672,1,2,0,138,264,241
79673,1,57,0,4,518,6
79674,-1,6,187,328,152,190
79675,-1,38,0,61,94,0
79676,1,3,38,38,47,12
79677,-1,53,259,21,50,16
79678,1,7,32,20,48,1
79679,1,17,0,18,223,105
79680,0,7,0,282,130,24
79681,1,14,84,322,137,72
79682,1,25,106,126,178,228
79683,1,4,0,4,48,67
79684,1,4,156,160,89,74
79685,1,14,95,156,99,5
79686,1,15,64,583,59,1
79687,1,19,128,156,186,63
79688,1,0,187,328,324,102
79689,1,26,0,129,100,2
79690,-1,86,74,209,179,20
79691,1,16,102,33,534,40
79692,1,71,89,68,534,40
79693,-1,4,54,135,71,13
79694,1,15,148,148,94,40
79695,1,6,444,195,111,7
79696,1,13,93,123,71,57
79697,1,6,51,190,202,210
79698,1,18,202,210,83,15
79699,1,24,0,12,64,3
79700,1,9,117,348,77,29
79701,1,59,55,25,726,206
79702,1,14,185,250,32,35
79703,-1,81,102,175,114,84
79704,0,82,32,39,54,1
79705,1,58,108,152,63,6
79706,0,28,164,98,491,22
79707,1,1,21,5,194,124
79708,1,14,135,147,181,129
79709,1,24,0,128,43,166
79710,1,7,39,36,130,185
79711,1,21,0,1,55,3
79712,1,58,0,1,82,66
79713,-1,31,67,730,38,5
79714,0,144,161,263,70,1
79715,1,15,93,156,55,72
79716,1,18,132,305,179,20
79717,-1,29,0,7,109,68
79718,1,74,0,84,87,33
79719,1,127,0,8,11,0
79720,1,11,0,9,49,175
79721,1,33,64,13,85,72
79722,1,21,154,318,114,21
79723,1,5,0,43,151,81
79724,1,28,0,21,90,0
79725,-1,19,74,209,65,0
79726,1,38,139,152,141,100
79727,1,1,0,278,161,263
79728,1,15,190,270,54,4
79729,1,2,16,27,139,152
79730,1,12,216,259,193,55
79731,0,38,0,18,65,34
79732,0,94,0,19,32,0
79733,1,16,67,27,61,8
79734,-1,18,259,21,356,404
79735,1,8,0,2,154,216
79736,1,12,96,390,375,8
79737,1,6,72,561,188,7
79738,1,18,142,41,125,115
79739,1,50,181,153,79,8
79740,-1,23,0,128,47,12
79741,1,10,0,8,40,89
79742,1,68,98,166,47,2
79743,1,13,35,27,140,35
79744,1,93,159,17,125,10
79745,1,4,65,55,102,66
79746,1,4,227,472,97,22
79747,-1,7,0,61,38,24
79748,-1,24,0,9,253,14
79749,1,18,0,17,37,1
79750,1,6,71,61,64,145
79751,0,92,97,157,17,1
79752,1,11,22,312,47,178
79753,1,16,0,8,168,92
79754,0,96,50,79,55,87
79755,1,14,43,519,82,39
79756,1,15,49,439,135,29
79757,1,5,0,27,37,0
79758,1,52,0,92,100,1
79759,-1,68,0,18,444,195
79760,1,11,60,212,379,31
79761,1,10,59,266,35,111
79762,0,11,53,96,100,11
79763,1,18,85,334,128,71
79764,1,3,155,79,115,206
79765,1,18,150,22,277,217
79766,-1,4,0,23,10,6
79767,1,13,0,294,94,97
79768,1,13,0,48,68,11
79769,1,10,0,13,140,114
79770,1,3,0,18,130,5
79771,1,4,211,497,185,9
79772,1,10,0,230,117,52
79773,1,5,22,312,324,102
79774,1,52,0,206,59,5
79775,-1,16,0,68,89,45
79776,1,6,85,334,132,20
79777,1,7,318,1101,88,28
79778,1,8,0,64,107,63
79779,-1,22,128,220,3,0
79780,-1,1,14,131,32,35
79781,-1,76,0,119,11,1
79782,-1,23,0,3,215,93
79783,-1,77,0,1,10,1
79784,-1,5,0,89,43,1
79785,1,11,0,1,119,35
79786,0,10,38,120,25,37
79787,1,73,56,18,61,30
79788,1,19,38,15,212,48
79789,0,1,0,186,85,26
79790,1,63,60,99,237,0
79791,1,69,83,53,47,12
79792,1,4,0,42,118,185
79793,1,47,43,519,65,10
79794,1,8,100,140,49,386
79795,-1,12,12,164,318,100
79796,1,14,33,116,175,96
79797,1,23,0,25,289,122
79798,1,14,0,6,104,14
79799,1,66,107,155,485,18
79800,1,21,0,108,44,76
79801,1,0,23,63,18,12
79802,-1,20,0,35,38,11
79803,1,18,0,54,83,15
79804,-1,15,0,41,42,12
79805,-1,35,128,220,11,0
79806,1,98,0,15,379,31
79807,1,1,48,199,72,26
79808,1,3,97,260,56,21
79809,1,11,0,16,159,23
79810,1,24,0,152,67,5
79811,1,3,67,730,185,76
79812,1,19,177,130,289,122
79813,1,17,142,147,106,98
79814,1,3,29,139,18,13
79815,0,6,318,1101,34,43
79816,-1,11,0,22,50,79
79817,0,24,0,282,185,9
79818,1,124,0,159,458,0
79819,1,5,47,178,148,148
79820,1,2,0,45,122,0
79821,0,29,42,81,49,53
79822,0,80,58,74,36,3
79823,-1,21,0,108,11,70
79824,1,1,0,76,145,24
79825,1,11,164,660,217,32
79826,1,17,0,128,90,6
79827,1,9,42,27,49,4
79828,1,6,0,101,72,54
79829,1,2,162,350,140,114
79830,0,4,0,47,79,10
79831,-1,28,67,50,52,19
79832,-1,19,0,282,159,23
79833,1,32,110,101,112,8
79834,1,5,0,262,69,7
79835,1,19,55,25,88,48
79836,1,1,0,14,72,47
79837,-1,9,0,74,91,130
79838,1,17,0,256,72,26
79839,1,71,176,57,66,0
79840,1,1,0,32,112,12
79841,1,4,0,7,123,31
79842,-1,34,0,162,136,18
79843,1,17,72,14,117,115
79844,1,5,59,266,63,26
79845,1,21,0,1,234,42
79846,1,11,67,132,164,27
79847,-1,12,286,143,40,2
79848,-1,18,84,55,52,0
79849,1,8,102,96,215,93
79850,-1,62,22,77,142,78
79851,1,4,211,497,49,22
79852,1,32,80,144,110,23
79853,1,7,40,397,84,322
79854,1,1,86,191,78,65
79855,1,37,28,59,90,62
79856,1,17,35,21,112,12
79857,0,96,61,30,93,0
79858,1,19,0,24,150,238
79859,-1,30,67,106,87,96
79860,1,10,0,244,318,1101
79861,0,48,39,253,74,19
79862,1,21,128,71,284,21
79863,1,15,70,133,202,210
79864,1,4,96,153,86,191
79865,1,8,115,206,264,241
79866,1,9,128,156,80,197
79867,1,5,78,605,51,32
79868,1,1,107,155,62,0
79869,-1,6,28,218,200,48
79870,1,5,63,86,210,94
79871,1,30,0,101,102,175
79872,1,50,53,320,215,93
79873,-1,16,3,132,35,0
79874,1,6,117,94,109,1
79875,1,12,0,30,85,4
79876,1,1,72,251,102,96
79877,1,3,0,294,90,6
79878,1,53,0,1,49,21
79879,-1,38,318,1101,43,1
79880,1,59,0,104,107,3
79881,1,8,70,38,104,77
79882,1,28,31,49,160,228
79883,-1,43,0,1,130,185
79884,1,0,0,76,154,216
79885,1,1,28,131,232,33
79886,1,28,56,18,73,3
79887,-1,15,96,390,33,3
79888,1,18,0,71,71,0
79889,0,0,0,926,46,3
79890,1,29,65,75,94,15
79891,1,5,47,374,57,87
79892,1,2,0,31,73,38
79893,-1,10,168,92,117,15
79894,1,2,0,38,122,0
79895,-1,62,0,52,40,0
79896,-1,10,161,151,107,257
79897,1,26,96,24,82,20
79898,1,1,120,41,72,0
